Date,City,Solar Irradiance (W/m²),Sunlight Hours,Temperature (°C),Max Temperature (°C),Min Temperature (°C),Precipitation (mm),Wind Speed (m/s),Max Wind Speed (m/s),Min Wind Speed (m/s)
2014-01-27,Edmonton,5.2,0.026,15.48,20.14,10.84,1.14,4.69,6.37,1.76
2014-01-27,Quebec City,5.24,0.0262,17.17,20.27,14.91,0.99,2.85,5.92,0.22
2014-01-27,Winnipeg,5.1,0.0255,17.08,19.47,15.1,0.51,2.08,2.77,0.73
2014-01-27,Hamilton,5.14,0.025699999999999997,18.36,22.15,14.74,0.56,1.02,3.09,0.24
2014-01-27,Halifax,4.91,0.024550000000000002,18.76,23.23,14.67,0.03,1.78,3.75,0.28
2014-01-28,Toronto,4.36,0.0218,19.13,22.2,16.12,0.41,1.28,1.8,0.31
2014-01-28,Vancouver,4.57,0.022850000000000002,18.82,21.65,16.28,0.5,2.65,4.84,0.91
2014-01-28,Montreal,1.48,0.0074,17.35,19.51,15.69,1.67,2.86,4.45,1.83
2014-01-28,Calgary,1.12,0.005600000000000001,16.23,17.92,14.87,0.17,4.9,6.01,3.75
2014-01-28,Ottawa,2.74,0.0137,17.24,20.08,15.07,0.03,3.72,5.74,2.47
2014-01-28,Edmonton,2.5,0.0125,18.15,22.22,15.37,5.32,6.87,9.86,4.92
2014-01-28,Quebec City,2.73,0.013649999999999999,11.86,15.06,9.62,4.87,8.38,10.94,4.77
2014-01-28,Winnipeg,2.75,0.013749999999999998,11.07,12.91,8.74,1.24,8.62,9.72,7.55
2014-01-28,Hamilton,2.99,0.01495,14.64,17.04,12.58,2.67,7.42,9.31,5.41
2014-01-28,Halifax,3.07,0.015349999999999999,15.12,17.39,13.54,4.83,7.24,9.61,3.99
2014-01-29,Toronto,2.87,0.014350000000000002,12.41,14.02,9.98,1.78,8.89,13.14,6.4
2014-01-29,Vancouver,4.05,0.020249999999999997,11.1,14.41,8.86,0.06,7.12,9.61,4.78
2014-01-29,Montreal,3.75,0.01875,10.55,13.67,7.91,0.03,4.04,4.85,3.16
2014-01-29,Calgary,3.98,0.0199,10.05,13.28,7.36,0.44,3.7,5.1,2.06
2014-01-29,Ottawa,4.51,0.02255,10.49,12.63,8.6,0.36,3.64,6.04,1.25
2014-01-29,Edmonton,1.29,0.006450000000000001,14.21,17.25,10.61,1.37,4.16,5.44,3.06
2014-01-29,Quebec City,1.99,0.00995,17.79,21.04,14.88,1.7,6.48,7.39,4.57
2014-01-29,Winnipeg,1.06,0.0053,15.26,16.95,13.63,3.82,3.23,4.86,1.71
2014-01-29,Hamilton,2.32,0.0116,14.48,17.1,12.73,2.67,4.17,5.56,2.81
2014-01-29,Halifax,1.48,0.0074,13.88,15.74,12.05,0.98,6.81,8.73,4.87
2014-01-30,Toronto,1.69,0.00845,10.04,12.4,6.54,1.51,7.99,9.49,6.69
2014-01-30,Vancouver,3.02,0.0151,7.05,10.4,3.85,0.88,4.54,7.14,3.03
2014-01-30,Montreal,1.21,0.00605,9.97,11.78,7.25,4.18,4.7,6.45,3.24
2014-01-30,Calgary,0.62,0.0031,9.22,10.96,7.69,5.1,5.89,8.52,2.95
2014-01-30,Ottawa,2.85,0.01425,8.46,11.69,5.43,3.21,5.54,7.32,3.2
2014-01-30,Edmonton,3.81,0.01905,9.84,13.79,7.22,0.8,5.54,6.46,4.28
2014-01-30,Quebec City,3.4,0.016999999999999998,9.07,12.95,5.07,0.0,4.07,6.36,2.93
2014-01-30,Winnipeg,1.82,0.0091,11.55,14.63,9.63,1.46,6.78,10.35,3.93
2014-01-30,Hamilton,1.4,0.007,9.6,11.95,7.55,0.36,6.61,7.99,4.43
2014-01-30,Halifax,2.82,0.0141,9.3,12.01,5.83,0.64,3.38,4.87,1.19
2014-01-31,Toronto,1.57,0.00785,13.52,17.53,10.25,4.95,6.09,9.88,3.32
2014-01-31,Vancouver,1.82,0.0091,9.4,11.83,6.68,0.77,6.63,8.27,5.5
2014-01-31,Montreal,1.96,0.0098,7.61,10.03,5.0,0.9,3.07,5.41,0.26
2014-01-31,Calgary,0.78,0.0039,6.91,7.89,4.66,5.89,4.19,9.94,0.92
2014-01-31,Ottawa,1.17,0.00585,3.92,5.01,2.15,1.58,9.06,10.0,7.59
2014-01-31,Edmonton,3.43,0.017150000000000002,3.57,7.5,0.88,1.28,6.5,8.71,4.8
2014-01-31,Quebec City,2.29,0.01145,7.59,11.69,3.09,1.62,6.31,8.13,4.69
2014-01-31,Winnipeg,0.58,0.0029,10.44,11.93,8.66,3.44,7.76,9.18,4.23
2014-01-31,Hamilton,1.86,0.009300000000000001,8.14,9.99,6.23,0.99,6.56,10.81,0.97
2014-01-31,Halifax,1.13,0.00565,7.11,8.46,5.35,3.96,3.45,4.38,1.19
2014-02-01,Toronto,2.02,0.010100000000000001,3.36,5.25,1.51,2.7,6.83,10.15,1.92
2014-02-01,Vancouver,0.69,0.00345,4.85,7.19,1.71,1.59,7.06,10.18,1.92
2014-02-01,Montreal,1.6,0.008,5.15,7.66,2.18,0.94,6.66,9.17,4.48
2014-02-01,Calgary,1.91,0.00955,7.7,10.45,4.62,0.25,3.97,7.15,0.28
2014-02-01,Ottawa,2.72,0.013600000000000001,10.81,13.45,8.37,0.4,6.52,8.72,5.37
2014-02-01,Edmonton,1.12,0.005600000000000001,4.3,7.99,2.21,0.39,9.2,10.75,7.29
2014-02-01,Quebec City,1.24,0.0062,1.62,2.39,0.39,0.22,6.52,7.75,5.53
2014-02-01,Winnipeg,1.98,0.009899999999999999,0.88,2.74,-0.4,0.5,6.48,8.32,4.59
2014-02-01,Hamilton,2.11,0.01055,1.16,2.92,-0.41,0.12,5.66,8.03,3.86
2014-02-01,Halifax,0.77,0.00385,1.6,2.81,0.55,1.58,5.42,6.67,1.95
2014-02-02,Toronto,0.74,0.0037,0.92,2.45,-2.54,4.85,5.55,12.42,1.61
2014-02-02,Vancouver,2.42,0.0121,-3.7,-2.91,-4.69,0.7,14.87,16.14,12.67
2014-02-02,Montreal,1.13,0.00565,-2.04,1.7,-4.47,1.44,10.41,13.64,8.49
2014-02-02,Calgary,1.92,0.0096,-1.81,-0.8,-2.83,1.3,11.69,13.22,10.05
2014-02-02,Ottawa,1.85,0.009250000000000001,-2.04,-0.42,-3.02,1.37,7.5,10.69,5.03
2014-02-02,Edmonton,0.4,0.002,3.16,6.29,-1.17,2.48,9.95,10.92,7.18
2014-02-02,Quebec City,0.81,0.004050000000000001,6.35,7.44,5.11,1.59,5.65,10.22,3.8
2014-02-02,Winnipeg,1.02,0.0051,9.67,14.01,5.04,12.75,13.59,19.11,6.91
2014-02-02,Hamilton,0.53,0.00265,2.94,4.81,1.0,2.63,11.07,14.76,5.87
2014-02-02,Halifax,0.51,0.00255,1.17,2.2,0.11,0.79,4.1,5.51,1.44
2014-02-03,Toronto,1.4,0.007,0.38,1.75,-0.6,1.94,3.9,9.11,1.98
2014-02-03,Vancouver,1.19,0.0059499999999999996,-2.01,-1.03,-3.0,1.36,6.11,8.95,3.2
2014-02-03,Montreal,1.35,0.006750000000000001,2.76,6.15,-2.03,0.24,6.31,10.29,2.97
2014-02-03,Calgary,0.89,0.00445,8.0,10.08,4.69,1.08,8.69,10.66,6.16
2014-02-03,Ottawa,1.69,0.00845,0.59,3.8,-3.53,0.9,7.1,9.34,5.78
2014-02-03,Edmonton,1.16,0.0058,-0.73,3.3,-4.09,0.41,6.56,8.83,4.98
2014-02-03,Quebec City,0.72,0.0036,2.28,3.36,0.73,0.61,9.17,12.03,6.79
2014-02-03,Winnipeg,2.02,0.010100000000000001,-0.44,0.39,-1.13,0.39,4.57,9.76,0.81
2014-02-03,Hamilton,1.2,0.005999999999999999,2.41,3.83,-0.15,0.26,3.89,5.55,1.22
2014-02-03,Halifax,1.37,0.00685,2.43,4.19,-0.27,2.09,5.42,7.75,0.85
2014-02-04,Toronto,2.26,0.0113,-1.58,-0.39,-2.96,0.25,6.18,7.8,4.59
2014-02-04,Vancouver,1.32,0.0066,2.04,3.84,-0.28,0.76,6.61,7.71,5.57
2014-02-04,Montreal,0.75,0.00375,3.82,5.82,1.99,2.32,4.23,7.65,0.52
2014-02-04,Calgary,1.51,0.00755,-0.47,1.56,-1.71,2.25,9.26,10.34,8.21
2014-02-04,Ottawa,0.32,0.0016,-1.18,-0.27,-2.13,7.47,8.05,9.33,5.46
2014-02-04,Edmonton,1.5,0.0075,0.02,2.53,-1.86,1.71,5.52,6.58,4.59
2014-02-04,Quebec City,0.65,0.00325,1.62,2.83,0.31,0.2,5.61,6.74,4.54
2014-02-04,Winnipeg,0.8,0.004,3.0,4.69,2.27,0.19,4.03,5.09,2.64
2014-02-04,Hamilton,0.88,0.0044,3.45,4.92,2.35,0.14,2.55,4.65,0.41
2014-02-04,Halifax,0.5,0.0025,3.5,4.96,2.5,3.42,4.64,6.85,2.16
2014-02-05,Toronto,0.81,0.004050000000000001,2.64,3.87,0.52,3.85,8.73,10.48,5.92
2014-02-05,Vancouver,0.8,0.004,0.1,1.45,-2.11,1.27,6.28,8.4,4.76
2014-02-05,Montreal,1.43,0.007149999999999999,-2.03,-0.03,-4.05,0.16,4.87,5.89,3.39
2014-02-05,Calgary,1.98,0.009899999999999999,-1.37,-0.18,-2.48,0.72,1.52,3.71,0.12
2014-02-05,Ottawa,1.65,0.00825,0.32,1.27,-0.44,0.86,1.46,3.42,0.41
2014-02-05,Edmonton,1.63,0.00815,1.06,2.8,-0.46,0.05,4.82,5.64,3.54
2014-02-05,Quebec City,0.79,0.00395,4.3,5.84,2.3,0.49,3.75,6.2,2.2
2014-02-05,Winnipeg,0.34,0.0017000000000000001,6.59,8.99,5.53,5.36,4.47,17.19,2.06
2014-02-05,Hamilton,0.86,0.0043,3.75,5.42,2.04,0.93,11.5,16.77,7.44
2014-02-05,Halifax,1.65,0.00825,3.37,6.24,1.37,0.07,6.14,7.66,4.99
2014-02-06,Toronto,1.31,0.00655,5.16,7.58,2.2,1.6,6.37,10.89,3.27
2014-02-06,Vancouver,1.09,0.00545,2.32,5.89,0.1,1.68,6.21,8.75,5.07
2014-02-06,Montreal,1.05,0.005250000000000001,-1.32,-0.05,-1.93,0.1,4.89,6.53,3.17
2014-02-06,Calgary,1.27,0.006350000000000001,-3.37,-1.98,-4.46,0.05,5.86,9.23,2.04
2014-02-06,Ottawa,1.77,0.00885,-5.06,-4.34,-5.68,0.24,10.47,12.64,9.13
2014-02-06,Edmonton,0.74,0.0037,-3.17,-1.25,-5.66,0.17,12.78,14.11,11.36
2014-02-06,Quebec City,1.84,0.0092,-1.8,-0.48,-3.05,0.43,6.64,10.9,0.77
2014-02-06,Winnipeg,0.41,0.0020499999999999997,0.26,2.69,-2.49,7.8,5.92,8.32,1.69
2014-02-06,Hamilton,0.72,0.0036,2.23,3.83,-3.63,14.45,7.32,13.28,1.81
2014-02-06,Halifax,1.6,0.008,-7.99,-4.34,-10.25,3.24,11.09,13.08,7.51
2014-02-07,Toronto,1.45,0.0072499999999999995,-8.08,-6.82,-9.88,0.48,7.76,12.3,4.52
2014-02-07,Vancouver,1.56,0.0078,-11.49,-7.59,-13.71,0.54,10.68,12.89,6.81
2014-02-07,Montreal,1.19,0.0059499999999999996,-9.29,-6.89,-11.53,0.78,12.83,14.05,9.74
2014-02-07,Calgary,1.62,0.008100000000000001,-7.1,-5.3,-10.3,1.07,12.54,14.04,11.15
2014-02-07,Ottawa,1.77,0.00885,-9.63,-7.8,-11.63,0.27,11.43,12.6,9.39
2014-02-07,Edmonton,1.41,0.00705,-2.96,-0.64,-7.4,0.26,7.3,8.93,5.74
2014-02-07,Quebec City,0.83,0.00415,-2.92,-0.6,-11.44,1.88,7.06,10.19,4.54
2014-02-07,Winnipeg,2.06,0.0103,-12.71,-10.31,-16.21,0.98,4.82,8.25,3.3
2014-02-07,Hamilton,2.14,0.0107,-7.44,-4.7,-10.5,0.01,3.48,4.85,2.51
2014-02-07,Halifax,1.63,0.00815,-5.46,-1.89,-9.27,0.41,8.73,12.31,4.48
2014-02-08,Toronto,2.29,0.01145,-6.31,-1.72,-10.46,0.3,7.75,11.43,2.5
2014-02-08,Vancouver,1.44,0.0072,-4.02,3.43,-10.51,0.3,6.61,11.39,0.69
2014-02-08,Montreal,0.93,0.0046500000000000005,2.55,3.69,0.13,2.31,8.0,12.58,4.92
2014-02-08,Calgary,1.7,0.008499999999999999,-3.1,-0.34,-6.41,0.49,7.0,8.71,4.34
2014-02-08,Ottawa,2.51,0.012549999999999999,-7.07,-5.95,-8.24,0.05,3.18,4.2,2.02
2014-02-08,Edmonton,1.5,0.0075,-4.57,-2.55,-7.16,0.27,4.24,5.77,2.38
2014-02-08,Quebec City,2.57,0.012849999999999999,-4.24,-1.07,-7.02,0.56,3.89,5.67,2.85
2014-02-08,Winnipeg,2.51,0.012549999999999999,-2.26,0.08,-4.17,1.31,8.81,11.07,6.19
2014-02-08,Hamilton,0.64,0.0032,-1.61,0.85,-5.13,1.13,6.53,8.53,5.41
2014-02-08,Halifax,2.86,0.014299999999999998,-7.54,-1.13,-9.98,0.13,6.09,9.71,2.98
2014-02-09,Toronto,1.8,0.009,-6.32,-5.54,-6.93,1.29,8.96,9.81,6.55
2014-02-09,Vancouver,2.26,0.0113,-7.25,-5.65,-8.74,0.83,6.24,8.26,4.84
2014-02-09,Montreal,2.9,0.014499999999999999,-7.27,-4.34,-10.43,0.06,3.98,5.72,1.49
2014-02-09,Calgary,0.29,0.00145,-1.31,1.2,-5.03,2.91,6.74,8.83,4.69
2014-02-09,Ottawa,2.64,0.0132,-8.35,-1.12,-12.9,1.23,9.48,12.17,5.81
2014-02-09,Edmonton,1.82,0.0091,-7.44,-3.33,-12.96,0.15,5.33,7.55,3.08
2014-02-09,Quebec City,0.72,0.0036,-6.83,-3.51,-9.23,2.55,8.52,14.01,5.75
2014-02-09,Winnipeg,1.65,0.00825,-11.74,-9.42,-13.88,6.0,10.2,14.44,5.32
2014-02-09,Hamilton,1.99,0.00995,-8.19,-4.28,-13.68,0.51,8.28,10.37,5.17
2014-02-09,Halifax,0.47,0.00235,-2.58,0.23,-6.03,2.26,7.14,8.46,6.05
2014-02-10,Toronto,2.95,0.014750000000000003,-10.78,-6.81,-12.46,2.76,6.84,9.1,3.29
2014-02-10,Vancouver,2.17,0.01085,-6.39,-3.76,-9.85,2.22,9.42,12.76,6.76
2014-02-10,Montreal,0.68,0.0034000000000000002,-2.84,-0.99,-4.73,3.2,4.37,9.16,1.9
2014-02-10,Calgary,0.38,0.0019000000000000002,-7.27,-4.96,-9.02,2.23,9.49,10.15,8.93
2014-02-10,Ottawa,1.12,0.005600000000000001,-8.58,-7.61,-9.62,3.25,6.5,10.18,3.5
2014-02-10,Edmonton,2.09,0.01045,-7.52,-5.58,-9.28,0.98,3.74,4.86,2.6
2014-02-10,Quebec City,1.22,0.0060999999999999995,-3.93,-1.86,-6.35,0.74,5.82,7.2,4.41
2014-02-10,Winnipeg,3.16,0.0158,-11.16,-3.99,-16.7,1.46,8.61,10.77,6.13
2014-02-10,Hamilton,2.58,0.012900000000000002,-15.46,-8.45,-21.45,1.28,5.77,9.42,3.16
2014-02-10,Halifax,1.59,0.00795,-9.14,-5.41,-15.66,1.24,9.63,13.71,6.24
2014-02-11,Toronto,2.43,0.012150000000000001,-19.71,-16.71,-22.34,0.34,9.66,14.28,5.96
2014-02-11,Vancouver,3.13,0.01565,-18.39,-14.2,-22.56,0.13,2.94,5.67,1.34
2014-02-11,Montreal,2.52,0.0126,-11.08,-9.15,-13.84,0.14,4.01,6.93,1.21
2014-02-11,Calgary,1.97,0.00985,-8.78,-7.76,-10.84,0.5,4.61,8.98,2.84
2014-02-11,Ottawa,3.11,0.01555,-16.15,-11.42,-19.32,0.63,8.93,10.47,7.65
2014-02-11,Edmonton,2.91,0.01455,-18.02,-14.76,-21.5,0.1,6.36,8.01,4.4
2014-02-11,Quebec City,0.82,0.0040999999999999995,-8.85,-5.54,-14.14,2.75,3.25,5.44,0.98
2014-02-11,Winnipeg,1.78,0.0089,-9.62,-3.93,-13.84,1.17,4.96,8.99,1.89
2014-02-11,Hamilton,2.7,0.013500000000000002,-16.76,-14.42,-19.16,0.06,6.91,8.77,5.6
2014-02-11,Halifax,2.62,0.0131,-11.04,-6.85,-17.56,0.56,10.64,13.05,6.86
2014-02-12,Toronto,3.47,0.01735,-10.36,-5.86,-14.64,0.6,7.24,10.46,3.18
2014-02-12,Vancouver,2.73,0.013649999999999999,-12.27,-10.32,-14.79,0.36,4.29,6.8,3.13
2014-02-12,Montreal,3.7,0.018500000000000003,-14.33,-10.17,-18.32,0.56,4.78,6.06,3.31
2014-02-12,Calgary,3.39,0.01695,-12.93,-7.54,-17.61,0.04,4.3,5.28,2.23
2014-02-12,Ottawa,1.71,0.00855,-7.22,-4.38,-11.19,0.2,2.43,4.83,1.55
2014-02-12,Edmonton,2.82,0.0141,-6.61,-3.24,-11.93,0.32,6.97,10.54,3.22
2014-02-12,Quebec City,0.56,0.0028000000000000004,-6.59,1.17,-13.07,1.15,5.23,10.47,2.22
2014-02-12,Winnipeg,2.1,0.010500000000000002,-2.71,0.22,-7.45,1.36,6.31,8.71,4.76
2014-02-12,Hamilton,3.3,0.0165,-12.02,-8.33,-15.48,0.11,5.42,9.01,3.85
2014-02-12,Halifax,3.73,0.01865,-11.93,-6.65,-18.78,0.04,6.33,9.18,4.13
2014-02-13,Toronto,2.12,0.0106,-4.47,-1.34,-7.17,0.14,6.22,8.88,3.22
2014-02-13,Vancouver,3.69,0.01845,-3.12,0.08,-6.83,0.08,5.25,8.11,2.35
2014-02-13,Montreal,4.83,0.02415,-1.08,2.18,-4.29,0.03,4.81,7.64,1.77
2014-02-13,Calgary,1.83,0.00915,-0.12,3.19,-3.9,0.0,4.18,7.99,1.91
2014-02-13,Ottawa,4.83,0.02415,1.37,4.42,-0.84,0.51,5.91,8.24,3.82
2014-02-13,Edmonton,5.15,0.025750000000000002,-1.01,2.28,-4.39,0.12,3.17,6.03,0.21
2014-02-13,Quebec City,3.91,0.01955,0.68,4.0,-2.29,0.15,4.88,6.76,3.36
2014-02-13,Winnipeg,1.58,0.0079,2.61,3.65,0.38,1.86,5.88,8.48,4.55
2014-02-13,Hamilton,3.66,0.0183,1.04,3.97,-0.86,0.13,6.18,8.98,1.64
2014-02-13,Halifax,2.66,0.0133,2.32,6.52,-1.74,0.6,4.23,5.02,1.99
2014-02-14,Toronto,5.21,0.02605,0.45,3.54,-4.04,1.63,8.77,12.03,1.9
2014-02-14,Vancouver,4.78,0.0239,-3.37,0.39,-5.86,0.04,5.91,8.07,3.31
2014-02-14,Montreal,5.52,0.0276,-3.06,-0.23,-6.37,0.39,2.5,4.07,0.31
2014-02-14,Calgary,5.08,0.025400000000000002,1.21,5.13,-2.41,1.45,3.72,5.57,1.73
2014-02-14,Ottawa,3.54,0.0177,0.29,4.63,-5.1,3.34,8.24,11.69,5.62
2014-02-14,Edmonton,5.79,0.02895,-5.69,-2.47,-8.05,1.06,6.16,9.15,4.05
2014-02-14,Quebec City,5.99,0.029950000000000004,-7.3,-4.09,-11.25,0.28,3.28,6.18,0.76
2014-02-14,Winnipeg,6.08,0.030400000000000003,-4.39,-0.85,-8.33,0.04,2.68,4.03,1.84
2014-02-14,Hamilton,1.05,0.005250000000000001,0.27,5.17,-4.88,3.64,6.01,9.73,3.8
2014-02-14,Halifax,1.58,0.0079,1.36,2.77,-0.17,3.06,3.26,5.87,0.79
2014-02-15,Toronto,3.6,0.018,-2.72,-0.54,-6.21,1.9,6.4,8.19,4.73
2014-02-15,Vancouver,6.4,0.032,-5.67,-1.23,-9.58,0.63,5.99,7.4,4.69
2014-02-15,Montreal,6.16,0.0308,-2.13,2.56,-8.53,0.77,6.67,11.33,4.47
2014-02-15,Calgary,3.32,0.0166,2.12,4.66,-2.01,0.86,8.44,13.12,4.63
2014-02-15,Ottawa,4.69,0.023450000000000002,0.02,4.65,-2.69,1.11,3.12,5.27,1.03
2014-02-15,Edmonton,6.14,0.030699999999999998,0.66,5.08,-2.39,0.39,2.58,4.31,1.34
2014-02-15,Quebec City,3.62,0.018099999999999998,5.33,9.85,0.55,3.23,6.19,9.1,3.17
2014-02-15,Winnipeg,3.67,0.01835,4.48,11.06,1.28,3.53,4.43,6.01,2.32
2014-02-15,Hamilton,5.38,0.0269,0.77,3.76,-2.16,1.68,5.92,7.82,3.52
2014-02-15,Halifax,2.54,0.012700000000000001,0.09,2.85,-2.4,0.43,1.84,4.47,0.29
2014-02-16,Toronto,4.46,0.022299999999999997,2.18,5.39,-0.23,0.22,3.95,5.43,2.36
2014-02-16,Vancouver,3.63,0.01815,2.04,4.44,0.1,0.05,6.07,8.46,4.09
2014-02-16,Montreal,0.71,0.0035499999999999993,1.54,2.93,0.37,10.75,8.2,11.06,5.3
2014-02-16,Calgary,1.32,0.0066,4.51,9.97,0.94,9.37,5.68,10.18,3.49
2014-02-16,Ottawa,3.07,0.015349999999999999,7.97,11.13,2.17,4.1,10.35,15.56,6.51
2014-02-16,Edmonton,5.03,0.025150000000000002,3.04,6.65,-0.51,0.39,5.29,6.89,3.09
2014-02-16,Quebec City,6.68,0.0334,5.86,11.01,-0.39,0.12,4.01,4.87,2.88
2014-02-16,Winnipeg,5.07,0.025349999999999998,8.33,14.0,4.24,2.78,5.54,10.72,2.32
2014-02-16,Hamilton,6.06,0.030299999999999997,7.34,11.92,3.29,1.1,4.02,6.17,2.29
2014-02-16,Halifax,7.05,0.03525,6.69,11.76,1.04,0.01,3.55,5.63,2.18
2014-02-17,Toronto,5.39,0.026949999999999998,6.8,12.58,1.55,0.79,3.61,4.27,2.61
2014-02-17,Vancouver,6.21,0.03105,10.25,16.52,5.23,1.76,3.03,4.59,1.44
2014-02-17,Montreal,6.93,0.03465,8.4,11.56,4.82,0.1,4.91,7.66,1.03
2014-02-17,Calgary,6.11,0.03055,5.3,7.24,2.48,1.54,8.17,10.31,6.63
2014-02-17,Ottawa,2.38,0.011899999999999999,8.91,13.57,5.79,13.74,7.5,9.54,4.86
2014-02-17,Edmonton,4.58,0.0229,5.74,8.62,3.61,3.26,7.46,12.38,3.77
2014-02-17,Quebec City,3.19,0.01595,3.91,5.64,1.4,0.68,6.75,8.2,4.96
2014-02-17,Winnipeg,2.89,0.014450000000000001,1.52,3.95,-0.32,0.67,7.26,8.64,5.91
2014-02-17,Hamilton,5.66,0.0283,1.81,5.34,-1.29,0.61,5.56,6.72,4.15
2014-02-17,Halifax,7.51,0.03755,3.74,8.44,-1.02,0.75,2.45,6.27,0.1
2014-02-18,Toronto,5.87,0.02935,4.84,8.4,1.15,0.22,4.84,6.46,3.01
2014-02-18,Vancouver,3.7,0.018500000000000003,5.69,8.93,2.79,0.25,4.6,6.97,3.02
2014-02-18,Montreal,7.11,0.03555,8.26,13.49,3.52,0.35,4.63,6.27,3.77
2014-02-18,Calgary,6.84,0.0342,9.61,14.67,3.88,0.14,3.28,4.45,1.85
2014-02-18,Ottawa,5.59,0.027949999999999996,9.74,13.32,5.99,0.15,3.39,4.85,1.7
2014-02-18,Edmonton,5.75,0.028749999999999998,11.08,15.86,6.63,0.19,3.43,5.06,2.45
2014-02-18,Quebec City,7.26,0.0363,11.23,16.57,6.13,0.33,3.83,5.15,1.32
2014-02-18,Winnipeg,6.6,0.033,11.91,16.93,7.1,0.04,4.67,6.42,2.92
2014-02-18,Hamilton,3.48,0.0174,11.86,15.98,8.75,0.25,6.27,9.74,3.89
2014-02-18,Halifax,3.66,0.0183,10.26,13.34,6.53,0.52,2.57,4.16,0.14
2014-02-19,Toronto,7.12,0.0356,11.13,15.53,6.51,0.9,3.36,4.01,1.9
2014-02-19,Vancouver,7.43,0.03715,14.13,19.38,9.02,0.27,1.94,3.06,0.95
2014-02-19,Montreal,6.79,0.03395,16.83,22.43,11.54,0.14,2.28,3.59,1.23
2014-02-19,Calgary,5.95,0.029750000000000002,17.2,22.17,13.38,1.68,3.46,5.03,1.47
2014-02-19,Ottawa,4.85,0.024249999999999997,17.93,22.92,13.88,2.14,1.87,3.4,0.71
2014-02-19,Edmonton,4.83,0.02415,14.9,19.87,12.1,3.61,3.03,4.09,1.97
2014-02-19,Quebec City,3.09,0.015449999999999998,10.75,12.58,7.58,2.98,7.41,10.07,4.76
2014-02-19,Winnipeg,4.42,0.0221,8.06,11.5,5.16,0.04,4.66,6.2,3.72
2014-02-19,Hamilton,8.05,0.04025,8.67,13.38,3.66,0.16,2.56,4.21,1.19
2014-02-19,Halifax,2.6,0.013,10.28,14.01,6.98,0.37,2.59,3.89,1.4
2014-02-20,Toronto,5.51,0.02755,14.17,18.83,9.63,0.95,2.65,4.23,0.57
2014-02-20,Vancouver,7.06,0.0353,13.53,19.75,8.83,0.87,2.82,4.66,1.22
2014-02-20,Montreal,5.66,0.0283,15.28,18.99,10.69,0.77,4.5,6.57,1.26
2014-02-20,Calgary,4.8,0.023999999999999997,10.97,13.54,5.39,0.12,5.93,8.1,3.91
2014-02-20,Ottawa,8.24,0.0412,8.43,13.52,4.42,0.01,4.46,7.94,2.33
2014-02-20,Edmonton,7.49,0.03745,10.36,14.14,6.28,0.03,4.57,6.36,2.99
2014-02-20,Quebec City,7.54,0.0377,8.3,11.21,4.93,0.04,5.18,8.0,2.82
2014-02-20,Winnipeg,8.41,0.042050000000000004,9.38,14.86,3.14,0.19,4.55,6.7,1.88
2014-02-20,Hamilton,6.55,0.032749999999999994,13.2,18.69,6.64,0.03,5.27,6.62,3.84
2014-02-20,Halifax,5.09,0.02545,15.09,18.33,11.39,0.58,5.56,8.49,0.19
2014-02-21,Toronto,6.69,0.03345,16.29,19.1,13.02,0.25,6.05,7.1,4.17
2014-02-21,Vancouver,6.06,0.030299999999999997,16.02,18.89,13.5,0.6,7.27,9.14,6.11
2014-02-21,Montreal,7.83,0.039150000000000004,16.67,23.41,10.55,0.91,3.35,5.8,0.26
2014-02-21,Calgary,5.89,0.029449999999999997,15.04,19.34,11.74,0.41,3.45,4.65,1.17
2014-02-21,Ottawa,5.35,0.02675,16.74,20.94,11.45,8.19,6.25,7.29,4.14
2014-02-21,Edmonton,1.8,0.009,8.6,11.05,7.89,18.35,8.06,9.02,6.46
2014-02-21,Quebec City,4.14,0.020699999999999996,10.59,13.11,8.27,5.65,4.36,7.68,1.11
2014-02-21,Winnipeg,8.28,0.04139999999999999,12.13,15.68,8.95,1.26,3.02,3.68,2.55
2014-02-21,Hamilton,8.43,0.04215,11.96,15.02,8.74,0.21,4.39,5.01,3.49
2014-02-21,Halifax,6.95,0.03475,14.66,18.96,10.1,0.02,2.31,3.8,0.64
2014-02-22,Toronto,4.87,0.02435,16.5,22.37,12.89,4.11,3.11,6.39,0.43
2014-02-22,Vancouver,8.64,0.0432,12.89,15.88,10.14,0.53,4.1,7.43,2.28
2014-02-22,Montreal,6.74,0.0337,14.45,19.5,8.53,6.75,4.5,7.02,2.51
2014-02-22,Calgary,2.83,0.01415,16.71,19.1,14.67,15.5,4.99,7.41,3.09
2014-02-22,Ottawa,4.47,0.022350000000000002,15.73,19.03,13.86,3.56,3.83,4.65,2.93
2014-02-22,Edmonton,5.55,0.02775,16.52,20.72,12.49,4.19,6.29,11.4,2.93
2014-02-22,Quebec City,6.84,0.0342,16.23,20.47,12.27,0.41,3.39,4.7,2.4
2014-02-22,Winnipeg,2.71,0.013550000000000001,14.97,18.22,13.13,7.91,3.69,5.84,0.68
2014-02-22,Hamilton,6.12,0.030600000000000002,15.78,18.86,13.15,1.43,2.67,4.21,0.91
2014-02-22,Halifax,2.4,0.011999999999999999,16.22,18.27,13.77,8.14,2.66,4.37,0.33
2014-02-23,Toronto,4.85,0.024249999999999997,19.3,22.83,15.19,2.49,2.51,3.92,1.09
