Date,City,Solar Irradiance (W/m²),Sunlight Hours
2014-03-02,Ottawa,5.82,0.046560000000000004
2014-03-02,Edmonton,3.22,0.02576
2014-03-02,Quebec City,4.52,0.03616
2014-03-02,Winnipeg,5.44,0.04352
2014-03-02,Hamilton,5.11,0.04088
2014-03-02,Halifax,4.92,0.03936
2014-03-03,Toronto,4.79,0.03832
2014-03-03,Vancouver,5.38,0.04304
2014-03-03,Montreal,5.4,0.0432
2014-03-03,Calgary,5.19,0.04152
2014-03-03,Ottawa,5.27,0.042159999999999996
2014-03-03,Edmonton,3.85,0.0308
2014-03-03,Quebec City,2.83,0.02264
2014-03-03,Winnipeg,5.39,0.04312
2014-03-03,Hamilton,3.62,0.02896
2014-03-03,Halifax,1.46,0.01168
2014-03-04,Toronto,1.4,0.0112
2014-03-04,Vancouver,5.84,0.04672
2014-03-04,Montreal,5.65,0.045200000000000004
2014-03-04,Calgary,5.58,0.04464
2014-03-04,Ottawa,5.56,0.04448
2014-03-04,Edmonton,3.49,0.02792
2014-03-04,Quebec City,1.86,0.01488
2014-03-04,Winnipeg,5.08,0.04064
2014-03-04,Hamilton,4.73,0.037840000000000006
2014-03-04,Halifax,4.97,0.03976
2014-03-05,Toronto,5.17,0.04136
2014-03-05,Vancouver,4.68,0.03744
2014-03-05,Montreal,4.3,0.0344
2014-03-05,Calgary,4.36,0.03488
2014-03-05,Ottawa,4.23,0.03384
2014-03-05,Edmonton,1.67,0.013359999999999999
2014-03-05,Quebec City,1.04,0.008320000000000001
2014-03-05,Winnipeg,3.65,0.0292
2014-03-05,Hamilton,4.8,0.0384
2014-03-05,Halifax,2.94,0.02352
2014-03-06,Toronto,1.74,0.01392
2014-03-06,Vancouver,2.79,0.02232
2014-03-06,Montreal,1.68,0.013439999999999999
2014-03-06,Calgary,1.71,0.01368
2014-03-06,Ottawa,3.18,0.02544
2014-03-06,Edmonton,3.81,0.03048
2014-03-06,Quebec City,1.76,0.01408
2014-03-06,Winnipeg,4.14,0.03312
2014-03-06,Hamilton,4.22,0.03376
2014-03-06,Halifax,4.12,0.03296
2014-03-07,Toronto,2.39,0.01912
2014-03-07,Vancouver,2.27,0.01816
2014-03-07,Montreal,3.09,0.02472
2014-03-07,Calgary,2.82,0.02256
2014-03-07,Ottawa,2.98,0.02384
2014-03-07,Edmonton,2.64,0.02112
2014-03-07,Quebec City,3.46,0.02768
2014-03-07,Winnipeg,1.6,0.0128
2014-03-07,Hamilton,1.43,0.011439999999999999
2014-03-07,Halifax,3.36,0.026879999999999998
2014-03-08,Toronto,3.98,0.03184
2014-03-08,Vancouver,0.8,0.0064
2014-03-08,Montreal,2.76,0.02208
2014-03-08,Calgary,3.29,0.02632
2014-03-08,Ottawa,2.45,0.019600000000000003
2014-03-08,Edmonton,0.63,0.00504
2014-03-08,Quebec City,2.21,0.01768
2014-03-08,Winnipeg,3.02,0.02416
2014-03-08,Hamilton,1.46,0.01168
2014-03-08,Halifax,2.38,0.019039999999999998
2014-03-09,Toronto,3.12,0.02496
2014-03-09,Vancouver,3.14,0.02512
2014-03-09,Montreal,2.78,0.02224
2014-03-09,Calgary,2.1,0.016800000000000002
2014-03-09,Ottawa,1.48,0.01184
2014-03-09,Edmonton,2.11,0.01688
2014-03-09,Quebec City,3.01,0.024079999999999997
2014-03-09,Winnipeg,3.12,0.02496
2014-03-09,Hamilton,0.8,0.0064
2014-03-09,Halifax,1.53,0.012240000000000001
2014-03-10,Toronto,0.51,0.00408
2014-03-10,Vancouver,1.35,0.0108
2014-03-10,Montreal,1.34,0.01072
2014-03-10,Calgary,2.57,0.02056
2014-03-10,Ottawa,2.64,0.02112
2014-03-10,Edmonton,2.26,0.01808
2014-03-10,Quebec City,1.22,0.00976
2014-03-10,Winnipeg,1.81,0.01448
2014-03-10,Hamilton,2.36,0.018879999999999997
2014-03-10,Halifax,0.7,0.0056
2014-03-11,Toronto,1.76,0.01408
2014-03-11,Vancouver,1.54,0.012320000000000001
2014-03-11,Montreal,1.61,0.01288
2014-03-11,Calgary,2.29,0.01832
2014-03-11,Ottawa,0.97,0.0077599999999999995
2014-03-11,Edmonton,0.45,0.0036
2014-03-11,Quebec City,1.51,0.01208
2014-03-11,Winnipeg,1.91,0.01528
2014-03-11,Hamilton,1.77,0.01416
2014-03-11,Halifax,0.67,0.00536
2014-03-12,Toronto,1.6,0.0128
2014-03-12,Vancouver,1.37,0.010960000000000001
2014-03-12,Montreal,0.64,0.00512
2014-03-12,Calgary,1.61,0.01288
2014-03-12,Ottawa,1.21,0.00968
2014-03-12,Edmonton,1.05,0.008400000000000001
2014-03-12,Quebec City,1.15,0.0092
2014-03-12,Winnipeg,1.92,0.015359999999999999
2014-03-12,Hamilton,1.1,0.0088
2014-03-12,Halifax,1.94,0.015519999999999999
2014-03-13,Toronto,0.64,0.00512
2014-03-13,Vancouver,0.42,0.0033599999999999997
2014-03-13,Montreal,0.64,0.00512
2014-03-13,Calgary,1.02,0.00816
2014-03-13,Ottawa,0.65,0.0052
2014-03-13,Edmonton,1.63,0.01304
2014-03-13,Quebec City,1.12,0.008960000000000001
2014-03-13,Winnipeg,0.87,0.00696
2014-03-13,Hamilton,1.65,0.0132
2014-03-13,Halifax,0.49,0.00392
2014-03-14,Toronto,1.06,0.00848
2014-03-14,Vancouver,1.19,0.009519999999999999
2014-03-14,Montreal,2.1,0.016800000000000002
2014-03-14,Calgary,1.38,0.01104
2014-03-14,Ottawa,1.09,0.00872
2014-03-14,Edmonton,0.55,0.0044
2014-03-14,Quebec City,0.81,0.0064800000000000005
2014-03-14,Winnipeg,0.6,0.0048
2014-03-14,Hamilton,0.74,0.00592
2014-03-14,Halifax,0.45,0.0036
2014-03-15,Toronto,1.08,0.00864
2014-03-15,Vancouver,0.53,0.00424
2014-03-15,Montreal,1.07,0.00856
2014-03-15,Calgary,1.84,0.01472
2014-03-15,Ottawa,2.12,0.01696
2014-03-15,Edmonton,1.92,0.015359999999999999
2014-03-15,Quebec City,1.78,0.014240000000000001
2014-03-15,Winnipeg,1.22,0.00976
2014-03-15,Hamilton,0.82,0.00656
2014-03-15,Halifax,0.34,0.00272
2014-03-16,Toronto,2.08,0.016640000000000002
2014-03-16,Vancouver,0.91,0.00728
2014-03-16,Montreal,1.4,0.0112
2014-03-16,Calgary,1.42,0.011359999999999999
2014-03-16,Ottawa,0.79,0.00632
2014-03-16,Edmonton,1.68,0.013439999999999999
2014-03-16,Quebec City,1.01,0.00808
2014-03-16,Winnipeg,1.84,0.01472
2014-03-16,Hamilton,1.9,0.0152
2014-03-16,Halifax,1.12,0.008960000000000001
2014-03-17,Toronto,1.59,0.01272
2014-03-17,Vancouver,1.86,0.01488
2014-03-17,Montreal,2.31,0.01848
2014-03-17,Calgary,1.25,0.01
2014-03-17,Ottawa,1.6,0.0128
2014-03-17,Edmonton,0.69,0.00552
2014-03-17,Quebec City,2.13,0.01704
2014-03-17,Winnipeg,0.93,0.00744
2014-03-17,Hamilton,2.58,0.020640000000000002
2014-03-17,Halifax,2.05,0.016399999999999998
2014-03-18,Toronto,1.42,0.011359999999999999
2014-03-18,Vancouver,2.88,0.023039999999999998
2014-03-18,Montreal,2.24,0.017920000000000002
2014-03-18,Calgary,1.63,0.01304
2014-03-18,Ottawa,2.71,0.02168
2014-03-18,Edmonton,1.96,0.01568
2014-03-18,Quebec City,2.53,0.020239999999999998
2014-03-18,Winnipeg,2.57,0.02056
2014-03-18,Hamilton,1.71,0.01368
2014-03-18,Halifax,0.95,0.0076
2014-03-19,Toronto,1.95,0.0156
2014-03-19,Vancouver,2.79,0.02232
2014-03-19,Montreal,1.86,0.01488
2014-03-19,Calgary,2.53,0.020239999999999998
2014-03-19,Ottawa,2.3,0.0184
2014-03-19,Edmonton,1.1,0.0088
2014-03-19,Quebec City,0.84,0.006719999999999999
2014-03-19,Winnipeg,1.96,0.01568
2014-03-19,Hamilton,3.29,0.02632
2014-03-19,Halifax,2.03,0.016239999999999997
2014-03-20,Toronto,2.98,0.02384
2014-03-20,Vancouver,2.91,0.023280000000000002
2014-03-20,Montreal,3.99,0.031920000000000004
2014-03-20,Calgary,3.29,0.02632
2014-03-20,Ottawa,0.75,0.006
2014-03-20,Edmonton,1.26,0.01008
2014-03-20,Quebec City,3.9,0.0312
2014-03-20,Winnipeg,3.34,0.026719999999999997
2014-03-20,Hamilton,4.06,0.032479999999999995
2014-03-20,Halifax,2.5,0.02
2014-03-21,Toronto,1.2,0.0096
2014-03-21,Vancouver,3.6,0.0288
2014-03-21,Montreal,2.33,0.01864
2014-03-21,Calgary,2.88,0.023039999999999998
2014-03-21,Ottawa,2.62,0.02096
2014-03-21,Edmonton,3.89,0.031120000000000002
2014-03-21,Quebec City,3.12,0.02496
2014-03-21,Winnipeg,3.2,0.0256
2014-03-21,Hamilton,2.42,0.01936
2014-03-21,Halifax,0.92,0.00736
2014-03-22,Toronto,3.91,0.03128
2014-03-22,Vancouver,4.45,0.0356
2014-03-22,Montreal,2.75,0.022
2014-03-22,Calgary,0.89,0.0071200000000000005
2014-03-22,Ottawa,1.55,0.0124
2014-03-22,Edmonton,1.92,0.015359999999999999
2014-03-22,Quebec City,3.39,0.027120000000000002
2014-03-22,Winnipeg,3.3,0.0264
2014-03-22,Hamilton,5.62,0.04496
2014-03-22,Halifax,5.41,0.04328
2014-03-23,Toronto,3.99,0.031920000000000004
2014-03-23,Vancouver,2.2,0.0176
2014-03-23,Montreal,1.18,0.009439999999999999
2014-03-23,Calgary,1.23,0.00984
2014-03-23,Ottawa,2.71,0.02168
2014-03-23,Edmonton,5.41,0.04328
2014-03-23,Quebec City,5.5,0.044
2014-03-23,Winnipeg,1.32,0.01056
2014-03-23,Hamilton,6.48,0.051840000000000004
2014-03-23,Halifax,5.04,0.04032
2014-03-24,Toronto,1.2,0.0096
2014-03-24,Vancouver,2.84,0.022719999999999997
2014-03-24,Montreal,3.67,0.02936
2014-03-24,Calgary,3.87,0.03096
2014-03-24,Ottawa,2.94,0.02352
2014-03-24,Edmonton,6.19,0.04952
2014-03-24,Quebec City,1.26,0.01008
2014-03-24,Winnipeg,2.89,0.02312
2014-03-24,Hamilton,5.09,0.04072
2014-03-24,Halifax,6.55,0.052399999999999995
2014-03-25,Toronto,2.7,0.0216
2014-03-25,Vancouver,1.62,0.012960000000000001
2014-03-25,Montreal,4.28,0.03424
2014-03-25,Calgary,5.79,0.04632
2014-03-25,Ottawa,7.06,0.056479999999999995
2014-03-25,Edmonton,6.99,0.055920000000000004
2014-03-25,Quebec City,6.7,0.0536
2014-03-25,Winnipeg,7.11,0.05688
2014-03-25,Hamilton,6.65,0.053200000000000004
2014-03-25,Halifax,7.05,0.0564
2014-03-26,Toronto,7.18,0.05744
2014-03-26,Vancouver,2.8,0.0224
2014-03-26,Montreal,4.22,0.03376
2014-03-26,Calgary,7.49,0.05992
2014-03-26,Ottawa,5.45,0.0436
2014-03-26,Edmonton,3.68,0.02944
2014-03-26,Quebec City,2.01,0.016079999999999997
2014-03-26,Winnipeg,7.4,0.0592
2014-03-26,Hamilton,3.65,0.0292
2014-03-26,Halifax,4.25,0.034
2014-03-27,Toronto,6.15,0.0492
2014-03-27,Vancouver,1.51,0.01208
2014-03-27,Montreal,3.8,0.0304
2014-03-27,Calgary,5.61,0.04488
2014-03-27,Ottawa,6.48,0.051840000000000004
2014-03-27,Edmonton,5.08,0.04064
2014-03-27,Quebec City,7.45,0.0596
2014-03-27,Winnipeg,4.27,0.034159999999999996
2014-03-27,Hamilton,5.14,0.04112
2014-03-27,Halifax,7.73,0.061840000000000006
2014-03-28,Toronto,6.43,0.05144
2014-03-28,Vancouver,6.17,0.04936
2014-03-28,Montreal,6.26,0.05008
2014-03-28,Calgary,6.36,0.05088
2014-03-28,Ottawa,3.01,0.024079999999999997
2014-03-28,Edmonton,4.54,0.03632
2014-03-28,Quebec City,6.97,0.05576
2014-03-28,Winnipeg,6.71,0.05368
2014-03-28,Hamilton,7.57,0.06056
2014-03-28,Halifax,5.94,0.04752
2014-03-29,Toronto,7.42,0.059359999999999996
2014-03-29,Vancouver,5.28,0.04224
2014-03-29,Montreal,7.33,0.05864
2014-03-29,Calgary,8.12,0.06495999999999999
2014-03-29,Ottawa,8.16,0.06528
2014-03-29,Edmonton,5.34,0.04272
2014-03-29,Quebec City,5.0,0.04
2014-03-29,Winnipeg,6.44,0.05152
2014-03-29,Hamilton,7.0,0.056
2014-03-29,Halifax,5.5,0.044
2014-03-30,Toronto,7.31,0.05848
2014-03-30,Vancouver,7.8,0.0624
2014-03-30,Montreal,7.78,0.062240000000000004
2014-03-30,Calgary,6.26,0.05008
2014-03-30,Ottawa,7.61,0.060880000000000004
2014-03-30,Edmonton,7.37,0.05896
2014-03-30,Quebec City,3.77,0.03016
2014-03-30,Winnipeg,7.08,0.05664
2014-03-30,Hamilton,5.75,0.046
2014-03-30,Halifax,4.95,0.0396
2014-03-31,Toronto,7.73,0.061840000000000006
2014-03-31,Vancouver,7.98,0.06384000000000001
2014-03-31,Montreal,7.09,0.05672
2014-03-31,Calgary,8.1,0.0648
2014-03-31,Ottawa,5.12,0.04096
2014-03-31,Edmonton,8.56,0.06848
2014-03-31,Quebec City,5.38,0.04304
2014-03-31,Winnipeg,5.98,0.04784
2014-03-31,Hamilton,8.39,0.06712
2014-03-31,Halifax,7.79,0.06232
2014-04-01,Toronto,7.73,0.061840000000000006
2014-04-01,Vancouver,6.7,0.0536
2014-04-01,Montreal,7.6,0.0608
2014-04-01,Calgary,8.15,0.06520000000000001
2014-04-01,Ottawa,5.84,0.04672
2014-04-01,Edmonton,8.36,0.06688
2014-04-01,Quebec City,8.3,0.0664
2014-04-01,Winnipeg,6.61,0.05288
2014-04-01,Hamilton,7.61,0.060880000000000004
2014-04-01,Halifax,4.16,0.033280000000000004
2014-04-02,Toronto,7.36,0.05888
2014-04-02,Vancouver,8.35,0.0668
2014-04-02,Montreal,4.42,0.03536
2014-04-02,Calgary,7.65,0.061200000000000004
2014-04-02,Ottawa,7.31,0.05848
2014-04-02,Edmonton,7.55,0.060399999999999995
2014-04-02,Quebec City,6.86,0.054880000000000005
2014-04-02,Winnipeg,7.01,0.05608
2014-04-02,Hamilton,5.96,0.04768
2014-04-02,Halifax,5.47,0.04376
2014-04-03,Toronto,6.3,0.0504
2014-04-03,Vancouver,7.57,0.06056
2014-04-03,Montreal,5.66,0.04528
2014-04-03,Calgary,7.11,0.05688
2014-04-03,Ottawa,7.0,0.056
2014-04-03,Edmonton,4.98,0.03984
2014-04-03,Quebec City,6.21,0.04968
2014-04-03,Winnipeg,6.05,0.0484
2014-04-03,Hamilton,6.72,0.053759999999999995
2014-04-03,Halifax,6.65,0.053200000000000004
2014-04-04,Toronto,6.46,0.05168
2014-04-04,Vancouver,7.47,0.05976
2014-04-04,Montreal,6.68,0.053439999999999994
2014-04-04,Calgary,7.29,0.05832
2014-04-04,Ottawa,7.5,0.06
2014-04-04,Edmonton,3.79,0.03032
2014-04-04,Quebec City,4.77,0.03816
2014-04-04,Winnipeg,7.42,0.059359999999999996
2014-04-04,Hamilton,6.81,0.054479999999999994
2014-04-04,Halifax,5.08,0.04064
2014-04-05,Toronto,5.78,0.04624
2014-04-05,Vancouver,5.39,0.04312
2014-04-05,Montreal,3.8,0.0304
2014-04-05,Calgary,6.19,0.04952
2014-04-05,Ottawa,7.24,0.05792
2014-04-05,Edmonton,7.24,0.05792
2014-04-05,Quebec City,7.35,0.0588
2014-04-05,Winnipeg,5.78,0.04624
2014-04-05,Hamilton,6.74,0.05392
2014-04-05,Halifax,6.85,0.054799999999999995
2014-04-06,Toronto,7.49,0.05992
2014-04-06,Vancouver,6.45,0.0516
2014-04-06,Montreal,6.37,0.05096
2014-04-06,Calgary,5.68,0.045439999999999994
2014-04-06,Ottawa,4.53,0.03624
2014-04-06,Edmonton,3.31,0.02648
2014-04-06,Quebec City,4.59,0.036719999999999996
2014-04-06,Winnipeg,4.57,0.03656
2014-04-06,Hamilton,3.16,0.02528
2014-04-06,Halifax,5.31,0.04248
2014-04-07,Toronto,6.15,0.0492
2014-04-07,Vancouver,6.65,0.053200000000000004
2014-04-07,Montreal,6.2,0.0496
2014-04-07,Calgary,5.1,0.040799999999999996
2014-04-07,Ottawa,5.89,0.047119999999999995
2014-04-07,Edmonton,6.51,0.05208
2014-04-07,Quebec City,6.32,0.05056
2014-04-07,Winnipeg,3.82,0.03056
2014-04-07,Hamilton,6.31,0.05048
2014-04-07,Halifax,5.84,0.04672
2014-04-08,Toronto,5.28,0.04224
2014-04-08,Vancouver,6.33,0.05064
2014-04-08,Montreal,5.88,0.04704
2014-04-08,Calgary,4.63,0.03704
2014-04-08,Ottawa,5.29,0.04232
2014-04-08,Edmonton,6.46,0.05168
2014-04-08,Quebec City,6.26,0.05008
2014-04-08,Winnipeg,6.32,0.05056
2014-04-08,Hamilton,6.14,0.04912
2014-04-08,Halifax,5.39,0.04312
2014-04-09,Toronto,5.13,0.04104
2014-04-09,Vancouver,3.17,0.02536
2014-04-09,Montreal,5.54,0.04432
2014-04-09,Calgary,3.14,0.02512
2014-04-09,Ottawa,5.54,0.04432
2014-04-09,Edmonton,5.94,0.04752
2014-04-09,Quebec City,5.42,0.04336
2014-04-09,Winnipeg,4.39,0.03512
2014-04-09,Hamilton,5.51,0.04408
2014-04-09,Halifax,5.49,0.04392
2014-04-10,Toronto,1.36,0.01088
2014-04-10,Vancouver,4.19,0.03352
2014-04-10,Montreal,5.34,0.04272
2014-04-10,Calgary,5.14,0.04112
2014-04-10,Ottawa,4.3,0.0344
2014-04-10,Edmonton,4.46,0.035679999999999996
2014-04-10,Quebec City,1.11,0.00888
2014-04-10,Winnipeg,5.46,0.04368
2014-04-10,Hamilton,5.09,0.04072
2014-04-10,Halifax,0.94,0.00752
2014-04-11,Toronto,4.05,0.0324
2014-04-11,Vancouver,3.29,0.02632
2014-04-11,Montreal,1.04,0.008320000000000001
2014-04-11,Calgary,2.76,0.02208
2014-04-11,Ottawa,1.39,0.01112
2014-04-11,Edmonton,2.41,0.019280000000000002
2014-04-11,Quebec City,2.7,0.0216
2014-04-11,Winnipeg,4.25,0.034
2014-04-11,Hamilton,4.37,0.03496
2014-04-11,Halifax,4.36,0.03488
2014-04-12,Toronto,4.55,0.0364
2014-04-12,Vancouver,3.94,0.03152
2014-04-12,Montreal,3.25,0.026
2014-04-12,Calgary,4.6,0.0368
2014-04-12,Ottawa,3.11,0.02488
2014-04-12,Edmonton,3.94,0.03152
2014-04-12,Quebec City,3.49,0.02792
2014-04-12,Winnipeg,4.15,0.0332
2014-04-12,Hamilton,4.02,0.032159999999999994
2014-04-12,Halifax,1.36,0.01088
2014-04-13,Toronto,1.27,0.01016
2014-04-13,Vancouver,2.47,0.019760000000000003
2014-04-13,Montreal,3.87,0.03096
2014-04-13,Calgary,0.55,0.0044
2014-04-13,Ottawa,0.52,0.0041600000000000005
2014-04-13,Edmonton,2.66,0.02128
2014-04-13,Quebec City,2.21,0.01768
2014-04-13,Winnipeg,1.91,0.01528
2014-04-13,Hamilton,3.05,0.024399999999999998
2014-04-13,Halifax,2.4,0.0192
2014-04-14,Toronto,0.43,0.00344
2014-04-14,Vancouver,3.37,0.02696
2014-04-14,Montreal,1.4,0.0112
2014-04-14,Calgary,0.69,0.00552
2014-04-14,Ottawa,2.98,0.02384
2014-04-14,Edmonton,1.9,0.0152
2014-04-14,Quebec City,1.46,0.01168
2014-04-14,Winnipeg,2.14,0.01712
2014-04-14,Hamilton,2.93,0.023440000000000003
2014-04-14,Halifax,2.71,0.02168
2014-04-15,Toronto,3.06,0.024480000000000002
2014-04-15,Vancouver,3.11,0.02488
2014-04-15,Montreal,1.67,0.013359999999999999
2014-04-15,Calgary,2.39,0.01912
2014-04-15,Ottawa,2.8,0.0224
2014-04-15,Edmonton,2.53,0.020239999999999998
2014-04-15,Quebec City,2.88,0.023039999999999998
2014-04-15,Winnipeg,2.97,0.02376
2014-04-15,Hamilton,2.79,0.02232
2014-04-15,Halifax,2.68,0.02144
2014-04-16,Toronto,0.99,0.00792
2014-04-16,Vancouver,2.57,0.02056
2014-04-16,Montreal,2.46,0.01968
2014-04-16,Calgary,0.37,0.00296
2014-04-16,Ottawa,1.12,0.008960000000000001
2014-04-16,Edmonton,1.71,0.01368
2014-04-16,Quebec City,1.87,0.014960000000000001
2014-04-16,Winnipeg,0.72,0.0057599999999999995
2014-04-16,Hamilton,0.5,0.004
2014-04-16,Halifax,0.88,0.00704
2014-04-17,Toronto,1.46,0.01168
2014-04-17,Vancouver,1.8,0.0144
2014-04-17,Montreal,1.72,0.01376
2014-04-17,Calgary,1.15,0.0092
2014-04-17,Ottawa,0.99,0.00792
2014-04-17,Edmonton,1.19,0.009519999999999999
2014-04-17,Quebec City,1.44,0.011519999999999999
2014-04-17,Winnipeg,1.39,0.01112
2014-04-17,Hamilton,1.14,0.00912
2014-04-17,Halifax,1.43,0.011439999999999999
2014-04-18,Toronto,1.18,0.009439999999999999
2014-04-18,Vancouver,1.47,0.01176
2014-04-18,Montreal,0.8,0.0064
2014-04-18,Calgary,2.02,0.01616
2014-04-18,Ottawa,1.24,0.00992
2014-04-18,Edmonton,0.73,0.00584
2014-04-18,Quebec City,0.69,0.00552
2014-04-18,Winnipeg,0.71,0.005679999999999999
2014-04-18,Hamilton,1.78,0.014240000000000001
2014-04-18,Halifax,1.44,0.011519999999999999
2014-04-19,Toronto,1.29,0.010320000000000001
2014-04-19,Vancouver,1.11,0.00888
2014-04-19,Montreal,1.69,0.013519999999999999
2014-04-19,Calgary,1.99,0.01592
2014-04-19,Ottawa,1.42,0.011359999999999999
2014-04-19,Edmonton,1.01,0.00808
2014-04-19,Quebec City,0.73,0.00584
2014-04-19,Winnipeg,1.06,0.00848
2014-04-19,Hamilton,1.02,0.00816
2014-04-19,Halifax,1.59,0.01272
2014-04-20,Toronto,0.57,0.00456
2014-04-20,Vancouver,0.6,0.0048
2014-04-20,Montreal,1.15,0.0092
2014-04-20,Calgary,0.6,0.0048
2014-04-20,Ottawa,1.14,0.00912
2014-04-20,Edmonton,0.94,0.00752
2014-04-20,Quebec City,2.19,0.01752
2014-04-20,Winnipeg,1.37,0.010960000000000001
2014-04-20,Hamilton,0.4,0.0032
2014-04-20,Halifax,0.88,0.00704
2014-04-21,Toronto,1.12,0.008960000000000001
2014-04-21,Vancouver,2.33,0.01864
2014-04-21,Montreal,1.71,0.01368
2014-04-21,Calgary,2.16,0.01728
2014-04-21,Ottawa,1.62,0.012960000000000001
2014-04-21,Edmonton,0.43,0.00344
2014-04-21,Quebec City,1.63,0.01304
2014-04-21,Winnipeg,0.36,0.0028799999999999997
2014-04-21,Hamilton,1.88,0.01504
2014-04-21,Halifax,1.0,0.008
2014-04-22,Toronto,1.18,0.009439999999999999
2014-04-22,Vancouver,2.04,0.01632
2014-04-22,Montreal,0.64,0.00512
2014-04-22,Calgary,1.29,0.010320000000000001
2014-04-22,Ottawa,1.4,0.0112
2014-04-22,Edmonton,0.73,0.00584
2014-04-22,Quebec City,1.32,0.01056
2014-04-22,Winnipeg,1.2,0.0096
2014-04-22,Hamilton,0.93,0.00744
2014-04-22,Halifax,1.04,0.008320000000000001
2014-04-23,Toronto,1.29,0.010320000000000001
2014-04-23,Vancouver,1.08,0.00864
2014-04-23,Montreal,1.55,0.0124
2014-04-23,Calgary,0.6,0.0048
2014-04-23,Ottawa,1.4,0.0112
2014-04-23,Edmonton,2.83,0.02264
2014-04-23,Quebec City,1.38,0.01104
2014-04-23,Winnipeg,1.75,0.014
2014-04-23,Hamilton,1.83,0.01464
2014-04-23,Halifax,2.12,0.01696
2014-04-24,Toronto,2.32,0.01856
2014-04-24,Vancouver,0.79,0.00632
2014-04-24,Montreal,1.77,0.01416
2014-04-24,Calgary,0.49,0.00392
2014-04-24,Ottawa,1.84,0.01472
2014-04-24,Edmonton,3.05,0.024399999999999998
2014-04-24,Quebec City,1.31,0.01048
2014-04-24,Winnipeg,1.34,0.01072
2014-04-24,Hamilton,0.75,0.006
2014-04-24,Halifax,1.63,0.01304
2014-04-25,Toronto,2.49,0.01992
2014-04-25,Vancouver,1.27,0.01016
2014-04-25,Montreal,3.55,0.028399999999999998
2014-04-25,Calgary,3.58,0.028640000000000002
2014-04-25,Ottawa,3.84,0.030719999999999997
2014-04-25,Edmonton,3.91,0.03128
2014-04-25,Quebec City,3.99,0.031920000000000004
2014-04-25,Winnipeg,1.27,0.01016
2014-04-25,Hamilton,1.7,0.0136
2014-04-25,Halifax,3.02,0.02416
2014-04-26,Toronto,1.67,0.013359999999999999
2014-04-26,Vancouver,1.74,0.01392
2014-04-26,Montreal,3.53,0.028239999999999998
2014-04-26,Calgary,4.18,0.03344
2014-04-26,Ottawa,1.69,0.013519999999999999
2014-04-26,Edmonton,1.36,0.01088
2014-04-26,Quebec City,3.67,0.02936
2014-04-26,Winnipeg,3.79,0.03032
2014-04-26,Hamilton,4.88,0.03904
2014-04-26,Halifax,4.3,0.0344
2014-04-27,Toronto,1.89,0.01512
2014-04-27,Vancouver,0.96,0.007679999999999999
2014-04-27,Montreal,4.23,0.03384
2014-04-27,Calgary,3.84,0.030719999999999997
2014-04-27,Ottawa,3.29,0.02632
2014-04-27,Edmonton,3.61,0.02888
2014-04-27,Quebec City,4.67,0.03736
2014-04-27,Winnipeg,1.83,0.01464
2014-04-27,Hamilton,2.21,0.01768
2014-04-27,Halifax,3.33,0.02664
2014-04-28,Toronto,5.36,0.04288
2014-04-28,Vancouver,4.79,0.03832
2014-04-28,Montreal,1.15,0.0092
2014-04-28,Calgary,4.62,0.03696
2014-04-28,Ottawa,2.09,0.01672
2014-04-28,Edmonton,5.65,0.045200000000000004
2014-04-28,Quebec City,6.13,0.04904
2014-04-28,Winnipeg,5.8,0.0464
2014-04-28,Hamilton,2.96,0.02368
2014-04-28,Halifax,1.54,0.012320000000000001
2014-04-29,Toronto,2.56,0.02048
2014-04-29,Vancouver,2.62,0.02096
2014-04-29,Montreal,3.44,0.02752
2014-04-29,Calgary,5.29,0.04232
2014-04-29,Ottawa,1.59,0.01272
2014-04-29,Edmonton,1.17,0.00936
2014-04-29,Quebec City,3.91,0.03128
2014-04-29,Winnipeg,4.99,0.039920000000000004
2014-04-29,Hamilton,2.65,0.0212
2014-04-29,Halifax,1.58,0.01264
2014-04-30,Toronto,4.29,0.03432
2014-04-30,Vancouver,0.83,0.00664
2014-04-30,Montreal,4.25,0.034
2014-04-30,Calgary,6.5,0.052
2014-04-30,Ottawa,4.76,0.038079999999999996
2014-04-30,Edmonton,4.41,0.03528
2014-04-30,Quebec City,4.0,0.032
2014-04-30,Winnipeg,2.56,0.02048
2014-04-30,Hamilton,5.34,0.04272
2014-04-30,Halifax,6.9,0.055200000000000006
2014-05-01,Toronto,3.34,0.026719999999999997
2014-05-01,Vancouver,3.84,0.030719999999999997
2014-05-01,Montreal,6.61,0.05288
2014-05-01,Calgary,7.09,0.05672
2014-05-01,Ottawa,2.38,0.019039999999999998
2014-05-01,Edmonton,1.09,0.00872
2014-05-01,Quebec City,3.09,0.02472
2014-05-01,Winnipeg,6.53,0.05224
2014-05-01,Hamilton,7.55,0.060399999999999995
2014-05-01,Halifax,7.13,0.05704
2014-05-02,Toronto,2.59,0.02072
2014-05-02,Vancouver,4.42,0.03536
2014-05-02,Montreal,6.0,0.048
2014-05-02,Calgary,6.32,0.05056
2014-05-02,Ottawa,3.58,0.028640000000000002
2014-05-02,Edmonton,2.7,0.0216
2014-05-02,Quebec City,1.21,0.00968
2014-05-02,Winnipeg,2.87,0.02296
2014-05-02,Hamilton,7.67,0.06136
2014-05-02,Halifax,1.57,0.01256
2014-05-03,Toronto,1.56,0.01248
2014-05-03,Vancouver,2.06,0.01648
